56618.5 24.8189537244522 0
56621.50369458128 24.39469589727185 0
56624.50738916256 24.085159510221086 0
56627.51108374384 23.840594895676894 0
56630.51477832512 23.63800875382779 0
56633.518472906406 23.46486459263682 0
56636.52216748768 23.313569104853066 0
56639.525862068964 23.17917277240326 0
56642.52955665025 23.058269235127675 0
56645.53325123153 22.948413797494705 0
56648.536945812804 22.84779240551576 0
56651.54064039409 22.75502183724328 0
56654.54433497537 22.66902325202938 0
56657.54802955665 22.5889389779188 0
56660.55172413793 22.514075925489156 0
56663.55541871921 22.44386601617341 0
56666.55911330049 22.377837832536272 0
56669.562807881775 22.315595875662893 0
56672.56650246305 22.256805104372418 0
56675.57019704433 22.201179220151197 0
56678.573891625616 22.148471658891857 0
56681.5775862069 22.0984685718931 0
56684.581280788174 22.05098329112738 0
56687.58497536946 22.00585191729029 0
56690.58866995074 21.96292976785816 0
56693.59236453202 21.922088491434486 0
56696.5960591133 21.883213703734903 0
56699.59975369458 21.846203035915277 0
56702.60344827586 21.81096451175862 0
56705.607142857145 21.777415189307952 0
56708.61083743842 21.74548001678263 0
56711.6145320197 21.715090863369603 0
56714.618226600986 21.686185693681182 0
56717.62192118227 21.65870786097404 0
56720.62561576354 21.632605499113495 0
56723.629310344826 21.60783099708987 0
56726.63300492611 21.58434054290327 0
56729.63669950739 21.56209372601699 0
56732.64039408867 21.541053189488363 0
56735.64408866995 21.52118432441111 0
56738.64778325123 21.502455000543254 0
56741.651477832515 21.48483532799441 0
56744.65517241379 21.46829744566897 0
56747.65886699507 21.452815332832927 0
56750.662561576355 21.438364640727073 0
56753.66625615764 21.424922541608375 0
56756.66995073891 21.412467592984434 0
56759.673645320196 21.400979615124115 0
56762.67733990148 21.390439580195952 0
56765.68103448276 21.380829511610845 0
56768.684729064036 21.372132392335565 0
56771.68842364532 21.364332081105655 0
56774.6921182266 21.357413235603055 0
56777.695812807884 21.351361241780495 0
56780.69950738916 21.34616214861559 0
56783.70320197044 21.34180260766271 0
56786.706896551725 21.33826981684535 0
56789.71059113301 21.335551467995284 0
56792.71428571428 21.33363569769996 0
56795.717980295565 21.3325110410683 0
56798.72167487685 21.332166388066227 0
56801.72536945813 21.332590942110276 0
56804.729064039406 21.333774180639992 0
56807.73275862069 21.33570581741782 0
56810.73645320197 21.33837576633063 0
56813.74014778325 21.34177410648943 0
56816.74384236453 21.345891048443903 0
56819.74753694581 21.350716901346793 0
56822.751231527094 21.35624204091944 0
56825.75492610838 21.362456878085723 0
56828.75862068965 21.369351828155544 0
56831.762315270935 21.37691728045258 0
56834.76600985222 21.385143568294325 0
56837.7697044335 21.394020939244974 0
56840.773399014775 21.403539525574086 0
56843.77709359606 21.413689314866936 0
56846.78078817734 21.42446012074421 0
56849.78448275862 21.435841553663614 0
56852.7881773399 21.447822991787604 0
56855.79187192118 21.460393551917427 0
56858.795566502464 21.47354206050728 0
56861.79926108375 21.48725702479058 0
56864.80295566502 21.5015266040647 0
56867.806650246304 21.51633858120219 0
56870.81034482759 21.53168033447272 0
56873.81403940887 21.547538809784037 0
56876.817733990145 21.56390049347067 0
56879.82142857143 21.580751385783444 0
56882.82512315271 21.59807697525819 0
56885.82881773399 21.615862214168974 0
56888.83251231527 21.63409149529773 0
56891.83620689655 21.652748630282392 0
56894.83990147783 21.671816829833762 0
56897.843596059116 21.69127868614234 0
56900.84729064039 21.71111615782614 0
56903.850985221674 21.731310557800057 0
56906.85467980296 21.751842544474393 0
56909.85837438424 21.772692116719846 0
56912.862068965514 21.79383861305577 0
56915.8657635468 21.815260715542774 0
56918.86945812808 21.836936458872223 0
56921.87315270936 21.858843245157395 0
56924.87684729064 21.880957864930973 0
56927.88054187192 21.903256524847357 0
56930.8842364532 21.925714882571295 0
56933.887931034486 21.94830808930665 0
56936.89162561576 21.97101084037618 0
56939.89532019704 21.99379743421018 0
56942.899014778326 22.016641840029223 0
56945.90270935961 22.039517774421963 0
56948.906403940884 22.062398786915555 0
56951.91009852217 22.08525835451831 0
56954.91379310345 22.108069985078345 0
56957.91748768473 22.130807329156333 0
56960.92118226601 22.153444299944876 0
56963.92487684729 22.175955200600303 0
56966.92857142857 22.198314858168935 0
56969.932266009855 22.220498763113824 0
56972.93596059113 22.242483213264443 0
56975.93965517241 22.26424546084251 0
56978.943349753696 22.285763861053773 0
56981.94704433498 22.307018020599404 0
56984.95073891625 22.327988944339538 0
56987.954433497536 22.348659178258295 0
56990.95812807882 22.369012946826878 0
56993.9618226601 22.38903628285129 0
56996.96551724138 22.408717147923582 0
56999.96921182266 22.428045541671015 0
57002.97290640394 22.44701359812033 0
57005.976600985225 22.465615667662085 0
57008.9802955665 22.483848383305578 0
57011.98399014778 22.501710710159916 0
57014.987684729065 22.519203977351584 0
57017.99137931035 22.536331891885474 0
57020.99507389162 22.553100534269063 0
57023.998768472906 22.56951833603494 0
57027.00246305419 22.585596039611602 0
57030.00615763547 22.60134664129051 0
57033.00985221675 22.61678531831667 0
57036.01354679803 22.631929341376605 0
57039.01724137931 22.646797973970855 0
