mjd,r,i,g,z,V,u
55654.7032032032,19.24144426171638,19.281266851864483,19.37584819829189,19.351242918665978,19.15409937104243,19.924015454375592
55654.831331331334,19.21663295487727,19.258718691375993,19.346078311084508,19.331699240078617,19.127677693929762,19.891826825778015
55654.95945945946,19.19238877165808,19.236640620186115,19.317119526879885,19.312510309386383,19.101897959837764,19.86058389058311
55655.087587587586,19.168688081042838,19.215014961189212,19.288931006410724,19.29366474068037,19.076731592517714,19.83023511469437
55655.21571571571,19.1455087571011,19.19382506341406,19.2614750055364,19.27515172172528,19.052151949622566,19.800733167499992
55655.343843843846,19.122830053871926,19.17305522413629,19.23471657030606,19.256960976054742,19.028134152132427,19.772034477013072
55655.47197197197,19.100632493002298,19.15269061825994,19.208623268697092,19.239082728160383,19.004654932200417,19.7440988423739
55655.6001001001,19.078897762571568,19.13271723413252,19.1831649538132,19.22150767144467,18.98169249704145,19.716889095011297
55655.728228228225,19.057608625829417,19.113121815137106,19.158313554259824,19.204226938708636,18.959226406914564,19.690370801355996
55655.85635635636,19.036748838679944,19.09389180642725,19.134042888010597,19.187232074919358,18.937237465459393,19.664512001109763
55655.984484484485,19.01630307493996,19.0750153062836,19.110328496691615,19.17051501205937,18.91570762092969,19.63928297610288
55656.11261261261,18.99625685849134,19.05648102160345,19.087147497634014,19.154068045856448,18.89461987703219,19.61465604552743
55656.24074074074,18.976596501599083,19.038278227128718,19.064478451480614,19.13788381424585,18.873958212293736,19.59060538404095
55656.36886886887,18.957309048713828,19.020396728021524,19.042301243399645,19.12195527739346,18.853707506973066,19.567106859716112
55656.496996997,18.938382225209395,19.00282682548734,19.020596976292317,19.10627569916807,18.833853476713184,19.54413788932454
55656.62512512512,18.919804390510347,18.98555928512082,18.999347874529306,19.090838629910706,18.81438261216647,19.521677308735626
55656.75325325326,18.90156449519746,18.968585307748672,18.97853719703096,19.075637890418495,18.7952821239908,19.49970525661221
55656.88138138138,18.883652041679223,18.951896502524743,18.958149158608418,19.060667557032055,18.77653989264025,19.478203069782634
55657.00950950951,18.86605704807218,18.93548486206452,18.93816885863249,19.04592194772887,18.758144422448733,19.457153188901678
55657.137637637636,18.84877001499747,18.91934273945212,18.91858221624533,19.03139560915722,18.74008479959214,19.43653907322943
55657.26576576577,18.831781895003317,18.903462826940974,18.899375911392685,19.017083304524103,18.722350653527528,19.41634512347524
55657.393893893895,18.815084064371785,18.887838136205033,18.880537331066364,19.00298000227517,18.704932121576675,19.39655661181379
55657.52202202202,18.79866829709111,18.872461980007248,18.862054520212922,18.98908086550384,18.687819816349016,19.377159618287326
55657.65015015015,18.782526740795447,18.85732795516339,18.843916136830977,18.975381242035045,18.671004795735875,19.35814097290644
55657.77827827828,18.766651894496164,18.84242992669373,18.826111410834464,18.961876655130723,18.654478535235196,19.339488202847477
55657.90640640641,18.75103658795181,18.82776201306796,18.80863010631433,18.948562794776407,18.63823290239787,19.321189484222078
55658.034534534534,18.73567396252179,18.81331857244356,18.791462486854154,18.935435509494198,18.622260133190945,19.303233597939162
55658.16266266266,18.720557453394537,18.799094189833284,18.774599283626397,18.922490798659545,18.606552810125084,19.285609889267718
55658.290790790794,18.70568077305567,18.785083665112218,18.758031665985918,18.909724805270148,18.59110384197273,19.268308230714982
55658.41891891892,18.691037895915116,18.771282001817912,18.74175121435456,18.897133809152823,18.575906444961213,19.251318987922787
55658.54704704705,18.676623043969865,18.757684396656852,18.725749895154273,18.88471422055447,18.56095412528679,19.2346329882615
55658.67517517517,18.662430673444966,18.744286229688054,18.710020037635225,18.872462574112586,18.54624066286555,19.218241491898066
55658.803303303306,18.648455462318562,18.73108305511767,18.694554312411878,18.86037552316558,18.531760096202042,19.202136165091574
55658.93143143143,18.634692298670558,18.71807059266777,18.67934571156782,18.848449834388305,18.51750670829319,19.18630905552181
55659.05955955956,18.621136269779317,18.70524471946641,18.664387530182516,18.83668238272048,18.50347501347348,19.170752569457534
55659.187687687685,18.607782651924165,18.69260146243554,18.649673349174353,18.825070146581815,18.489659745140386,19.155459450616938
55659.31581581582,18.59462690082422,18.680136991126005,18.635197019333564,18.813610203341923,18.476055844276054,19.140422760555744
55659.443943943945,18.581664642685197,18.667847610986023,18.62095264646674,18.8022997250441,18.46265844872183,19.12563586047298
55659.57207207207,18.568891665783912,18.65572975700928,18.606934577535664,18.7911359743461,18.449462883123623,19.11109239428623
55659.7002002002,18.55630391257563,18.643779987758865,18.593137387735943,18.780116300683826,18.43646464952093,19.09678627289681
55659.82832832833,18.54389747227109,18.63199497972739,18.579555868425498,18.769238136631945,18.423659418516415,19.082711659530887
55659.95645645646,18.53166857385878,18.620371522018726,18.56618501584481,18.758498994456268,18.4110430209927,19.068862956077744
55660.08458458458,18.51961357953054,18.608906511319823,18.55302002055713,18.747896462836813,18.39861144032486,19.055234790334204
55660.21271271271,18.507728978495656,18.59759694715644,18.540056257567986,18.737428203763503,18.386360805067643,19.041822004098847
55660.34084084084,18.496011381143123,18.586439927400818,18.527289277057807,18.727091949581457,18.374287382068868,19.028619642032915
55660.46896896897,18.484457513544864,18.57543264403102,18.51471479569999,18.71688550019178,18.362387569996223,19.015622941248974
55660.597097097096,18.473064212255107,18.564572379104657,18.50232868849789,18.70680672037938,18.35065789322649,19.00282732154601
55660.72522522522,18.461828419407308,18.553856500954183,18.490126981125595,18.696853537279026,18.339094996093642,18.990228376266906
55660.853353353355,18.45074717807561,18.543282460576386,18.47810584272215,18.687023937959776,18.327695637458326,18.977821863716994
55660.98148148148,18.43981762789194,18.532847788212155,18.46626157911567,18.67731596712819,18.316456685584587,18.96560369911111
55661.10960960961,18.429037000892187,18.522550090095528,18.45459062643668,18.66772772493496,18.305375113294073,18.953569947000364
55661.237737737734,18.41840261758945,18.512387045373558,18.443089545107213,18.658257364889874,18.29444799339234,18.941716814158305
55661.36586586587,18.40791188324729,18.50235640317431,18.43175501416619,18.648903091868505,18.283672494335697,18.930040642879113
55661.493993993994,18.39756228435594,18.49245597982918,18.42058382592437,18.639663160217943,18.273045876139733,18.918537904676874
55661.62212212212,18.38735138527838,18.482683656220935,18.40957288090617,18.63053587193955,18.26256548649316,18.90720519433525
55661.750250250254,18.37727682507532,18.473037375268262,18.3987191830784,18.621519574960534,18.252228757083074,18.896039224304452
55661.87837837838,18.36733631448952,18.463515139530806,18.388019835339094,18.612612661482153,18.24203320011072,18.88503681941374
55662.00650650651,18.357527633075716,18.454115008924102,18.377472035244377,18.603813566397346,18.23197640498066,18.87419491187233
55662.13463463463,18.34784862647799,18.444835098547465,18.36707307096987,18.595120765782255,18.22205603516413,18.86351053655185
55662.262762762766,18.338297203837424,18.435673576611023,18.35682031748208,18.586532775451413,18.212269825217245,18.852980826523247
55662.39089089089,18.32887133532609,18.426628662459617,18.346711232910877,18.578048149575785,18.20261557794833,18.842603008833876
55662.51901901902,18.319569049799306,18.417698624687166,18.336743355109846,18.56966547935989,18.193091161725082,18.832374400510798
55662.647147147145,18.31038843255945,18.408881779337317,18.326914298392346,18.561383391775266,18.18369450791289,18.82229240477416
55662.77527527528,18.301327623224804,18.40017648818442,18.317221750433255,18.553200548346595,18.174423608437017,18.81235450744819
55662.903403403405,18.292384813699776,18.391581157093984,18.307663469327867,18.545115643991018,18.16527651346345,18.802558273559956
55663.03153153153,18.28355824623454,18.38309423445106,18.298237280792833,18.537127405900797,18.156251329185544,18.79290134410703
55663.15965965966,18.274846211578467,18.374714209662596,18.288941075509783,18.5292345924768,18.14734621571925,18.78338143299449
55663.28778778779,18.266247047212435,18.366439611720253,18.279772806592813,18.521435992300862,18.13855938509177,18.773996324119608
55663.41591591592,18.257759135667555,18.3582690078321,18.270730487186622,18.513730423155863,18.129889099330097,18.7647438686096
55663.54404404404,18.24938090291016,18.350201002104377,18.26181218816909,18.506116731077306,18.12133366862766,18.755621982184874
55663.67217217217,18.241110816804543,18.342234234285296,18.253016035970187,18.498593789448414,18.112891449600962,18.74662864265793
55663.8003003003,18.232947385639935,18.334367378559072,18.244340210489813,18.491160498128124,18.104560843621382,18.737761887549844
55663.92842842843,18.22488915672404,18.326599142392457,18.235782943114927,18.483815782615622,18.096340295223456,18.729019811822646
55664.056556556556,18.21693471503278,18.318928265425033,18.22734251482367,18.476558593243237,18.088228290579377,18.720400565714872
55664.18468468468,18.209082681922112,18.31135351840944,18.219017254380738,18.469387904404783,18.08022335604473,18.7119023526833
55664.312812812816,18.201331713889886,18.303873702190213,18.210805536609428,18.46230271380909,18.07232405676222,18.7035234274352
55664.44094094094,18.19368050139619,18.29648764673028,18.202705780748264,18.45530204176782,18.064528995332804,18.695262094058453
55664.56906906907,18.1861277677242,18.28919421016852,18.194716448871677,18.44838493050271,18.056836810534286,18.687116704227613
55664.697197197194,18.17867226789468,18.28199227792044,18.18683604438663,18.44155044348413,18.049246176100645,18.679085655497943
55664.82532532533,18.171312787621442,18.274880761811772,18.179063110592153,18.434797664791457,18.041755799549524,18.67116738967266
55664.953453453454,18.164048142311813,18.26785859924803,18.171396229303202,18.42812569849937,18.03436442106062,18.66336039124494
55665.08158158158,18.1568771761034,18.260924752412524,18.163834019529702,18.421533668082766,18.02707081239643,18.65566318590455
55665.20970970971,18.149798760943263,18.254078207499287,18.156375136216123,18.415020715847103,18.019873775871368,18.648074339113954
55665.33783783784,18.142811795699792,18.24731797397143,18.14901826902969,18.408586002375596,18.01277214335817,18.640592454741455
55665.46596596597,18.13591520531486,18.240643083852856,18.141762141205668,18.402228706001246,18.005764775340648,18.633216173759514
55665.59409409409,18.12910793998205,18.23405259104003,18.134605508432657,18.39594802229109,17.998850559996185,18.625944172990103
55665.72222222222,18.122388974361805,18.227545570644285,18.12754715778926,18.38974316355355,17.99202841232045,18.618775163909135
55665.85035035035,18.115757306824367,18.22112111835616,18.12058590672191,18.38361335836048,17.985297273283628,18.61170789149805
55665.97847847848,18.109211958723385,18.214778349835118,18.113720602065683,18.37755785108801,17.978656109021795,18.60474113314497
55666.106606606605,18.10275197369365,18.208516400118103,18.106950119101157,18.371575901469658,17.972103910055726,18.597873697587783
55666.23473473473,18.096376416978796,18.202334423053223,18.100273360652498,18.365666784168443,17.965639690543686,18.591104423903978
55666.362862862865,18.090084374780243,18.19623159074998,18.093689256217417,18.35982978835998,17.959262487558608,18.584432180537334
55666.49099099099,18.08387495363568,18.190207093054564,18.08719676113664,18.35406421733447,17.952971360398195,18.57785586436984
55666.61911911912,18.077747279813266,18.184260137036897,18.080794855788763,18.348369388106004,17.946765389913857,18.571374399822872
55666.747247247244,18.071700498733318,18.178389946500864,18.074482544821308,18.342744631039267,17.940643677869716,18.564986737999384
55666.87537537538,18.06573377440808,18.17259576150906,18.068258856408875,18.33718928948661,17.934605346322886,18.55869185585757
55667.0035035035,18.05984628890373,18.166876837926132,18.06212284154126,18.331702719438624,17.92864953702835,18.552488755418114
55667.13163163163,18.05403724181823,18.16123244697455,18.05607357333522,18.326284289183185,17.92277541086219,18.546376462999085
55667.25975975976,18.048305849780807,18.1556618748086,18.050110146375335,18.32093337897849,17.916982147268882,18.540354028483392
55667.38788788789,18.042651345967332,18.15016442210149,18.04423167607734,18.315649380735106,17.911268943726782,18.534420524612347
55667.516016016016,18.037072979632832,18.144739403646273,18.0384372980757,18.31043169770831,17.90563501523264,18.528575046306276
55667.64414414414,18.031570015660296,18.139386147970505,18.03272616763321,18.30527974420036,17.900079593804723,18.522816710010467
55667.772272272276,18.02614173412438,18.134103996963127,18.027097459071864,18.30019294527174,17.89460192800268,18.51714465306531
55667.9004004004,18.02078742987161,18.128892305515116,18.021550365225615,18.295170736462772,17.889201282465702,18.51155803310091
55668.02852852853,18.015506412111925,18.123750441169097,18.016084096909943,18.29021256352119,17.88387693746365,18.50605602745127
55668.156656656654,18.010298004026765,18.118677783783426,18.01069788241324,18.285317882141133,17.87862818846681,18.500637832592606
55668.28478478479,18.00516154238744,18.11367372520405,18.005390967002946,18.28048615770702,17.873454345726994,18.495302663599002
55668.412912912914,18.000096377190456,18.10873766895119,18.000162612453867,18.27571686504961,17.868354733877513,18.490049753622245
55668.54104104104,17.995101871299145,18.103869029910662,17.995012096586716,18.271009488204033,17.863328691540744,18.48487835338424
55668.66916916917,17.990177400101423,18.099067234038955,17.98993871282728,18.266363520179194,17.85837557095315,18.47978773069181
55668.7972972973,17.98532235117629,18.094331718075725,17.984941769778306,18.261778462731982,17.853494737600506,18.474777169966508
55668.92542542543,17.980536123973152,18.089661929266672,17.980020590807847,18.257253826149928,17.848685569867026,18.469845971792356
55669.05355355355,17.975818129498343,18.085057325092706,17.975174513648838,18.25278912903756,17.84394745869306,18.464993452476936
55669.18168168168,17.971167790014672,18.08051737300991,17.970402890014835,18.24838389811195,17.839279807246832,18.460218943630004
55669.30980980981,17.966584538747618,18.076041550195065,17.965705085225846,18.244037668001276,17.83468203060395,18.455521791753874
55669.43793793794,17.9620678196046,18.07162934330244,17.961080477850587,18.2397499810532,17.830153555441054,18.450901357851993
55669.566066066065,17.957617086898207,18.067280248223362,17.956528459355525,18.235520387143936,17.825693819734504,18.446357017045372
55669.69419419419,17.95323180508152,18.06299376985644,17.952048433768837,18.231348443496287,17.821302272471808,18.441888158205717
55669.822322322325,17.948911448489895,18.058769421883028,17.947639817354016,18.22723371450128,17.816978373370894,18.43749418359906
55669.95045045045,17.944655501092072,18.054606726550638,17.943302038295005,18.22317577154602,17.812721592609094,18.433174508542688
55670.07857857858,17.940463456246384,18.050505214460536,17.93903453638918,18.219174192844303,17.80853141055845,18.428928561070816
55670.206706706704,17.936334816466967,18.046464424363958,17.934836762752752,18.215228563274188,17.804407317531595,18.424755781613953
55670.33483483484,17.932269093194392,18.042483902961777,17.930708179532825,18.211338474217932,17.80034881353279,18.420655622685885
55670.46296296296,17.928265806576643,18.038563204713448,17.926648259632188,18.207503523409393,17.796355408020336,18.416627548584763
55670.59109109109,17.924324485252143,18.03470189164706,17.922656486438115,18.203723314781598,17.792426619671346,18.412671035098832
55670.719219219216,17.920444666142565,18.030899533178143,17.918732353562966,18.1999974583216,17.788561976157176,18.408785569225298
55670.84734734735,17.91662589424988,18.02715570593189,17.914875364591193,18.196325569927588,17.784761013923816,18.40497064889616
55670.975475475476,17.91286772246077,18.023469993571762,17.911085032835352,18.1927072712712,17.781023277980047,18.40122578271434
55671.1036036036,17.909169711354473,18.019841986630794,17.90736088109748,18.189142189661517,17.777348321689836,18.397550489695615
55671.23173173173,17.905531429018446,18.01627128234973,17.903702441439798,18.185629957914816,17.773735706572825,18.393944299021168
55671.35985985986,17.90195245086693,18.012757484517618,17.90010925496029,18.18217021422543,17.77018500210868,18.390406749795275
55671.48798798799,17.898432359467872,18.009300203319494,17.896580871577946,18.178762602043264,17.766695785549885,18.38693739081388
55671.616116116114,17.894970744370703,18.005899055184877,17.893116849820466,18.1754067699506,17.763267641736242,18.383535780336096
55671.74424424424,17.891567201941925,18.00255366264272,17.889716756621286,18.172102371544916,17.75990016291741,18.38020148586566
55671.872372372374,17.888221335203777,17.99926365417928,17.886380167120898,18.168849065323414,17.75659294857914,18.376934083937726
55672.0005005005,17.88493275367855,17.996028664100642,17.883106664475356,18.165646514571492,17.75334560527543,18.37373315991311
55672.12862862863,17.881701073235355,17.992848332397358,17.879895839668393,18.162494387252597,17.750157746463792,18.370598307776852
55672.25675675676,17.87852591594196,17.989722304613515,17.87674729132994,18.15939235590153,17.74702899234586,18.367529129943826
55672.38488488489,17.875406909922177,17.986650231720525,17.873660625561268,18.15634009752188,17.743958969713866,18.364525237071632
55672.51301301301,17.872343689213917,17.983631769991447,17.87063545576195,18.153337293483155,17.740947311798244,18.361586247875735
55672.64114114114,17.869335893633508,17.98066658088072,17.867671402464346,18.150383629422745,17.737993658121958,18.358711788952647
55672.76926926927,17.86638316864244,17.977754330906006,17.864768093171314,18.14747879514922,17.735097654357347,18.355901494606876
55672.8973973974,17.863485165218556,17.97489469153386,17.8619251621995,18.14462248454883,17.732258952187998,18.35315500668404
55673.025525525525,17.86064153972894,17.97208733906682,17.859142250525498,18.141814395492922,17.729477209172536,18.35047197440717
55673.15365365365,17.85785195380806,17.969331954535082,17.85641900563768,18.139054229749036,17.72675208861393,18.34785205421931
55673.281781781785,17.855116074237035,17.96662822358906,17.853755081390652,18.136341692892795,17.724083259430255,18.345294909629
55673.40990990991,17.852433572828637,17.96397583639709,17.851150137865865,18.133676494223852,17.72147039603152,18.342800211062446
55673.53803803804,17.849804126312133,17.961374487542695,17.848603841233157,18.131058346681233,17.718913178196612,18.340367635717133
55673.666166166164,17.847227416223248,17.958823875926566,17.84611586361801,18.12848696676273,17.716411290955392,18.337996867421346
55673.7942942943,17.84470312879591,17.95632370466987,17.843685882971588,18.125962074445248,17.71396442447324,18.335687596496943
55673.92242242242,17.842230954857378,17.953873681020774,17.841313582944775,18.123483393107634,17.711572273938895,18.33343951962653
55674.05055055055,17.83981058972492,17.951473516261817,17.838998652764314,18.121050649454173,17.709234539454098,18.33125233972322
55674.178678678676,17.83744173310607,17.949122925621015,17.83674078711368,18.118663573441218,17.706950925927302,18.329125765805067
55674.30680680681,17.83512408900027,17.946821628183564,17.83453968601544,18.116321898204117,17.704721142968687,18.32705951287185
55674.434934934936,17.832857365604706,17.94456934680778,17.832395054718845,18.114025359987668,17.702544904789644,18.325053301786994
55674.56306306306,17.830641275219993,17.94236580804023,17.83030660358778,18.111773698075833,17.700421930102447,18.32310685916042
55674.69119119119,17.82847553415989,17.940210742035053,17.828274047993197,18.109566654724823,17.69835194202404,18.321219917236043
55674.81931931932,17.82635986266248,17.938103882474024,17.82629710820785,18.107403975096823,17.69633466798147,18.319392213782027
55674.94744744745,17.824293984803894,17.93604496648924,17.82437550930386,18.10528540719585,17.69436983961998,18.317623491983838
55675.075575575574,17.822277628413186,17.9340337345864,17.82250898105211,18.103210701803935,17.692457192712666,18.31591350033997
55675.2037037037,17.82031052499017,17.932069930571068,17.820697257825156,18.101179612419944,17.690596467072947,18.314261992560787
55675.331831831834,17.818392409624227,17.93015330147545,17.818940078501385,18.099191895198583,17.68878740646835,18.312668727469394
55675.45995995996,17.81652302091638,17.92828359748837,17.817237186373216,18.09724730889228,17.687029758537708,18.31113346890659
55675.58808808809,17.8147021009013,17.926460571884782,17.81558832905542,18.095345614792333,17.68532327470836,18.309655985636187
55675.71621621621,17.812929394972524,17.92468398095846,17.81399325839732,18.0934865766729,17.683667710116744,18.308236051254557
55675.84434434435,17.811204651808616,17.922953583955234,17.812451730396173,18.091669960735402,17.6820628235301,18.306873444101505
55675.97247247247,17.80952762330165,17.921269143008484,17.810963505113307,18.08989553555477,17.68050837727048,18.30556794717407
55676.1006006006,17.807898064486206,17.91963042307493,17.8095283465915,18.088163072025697,17.67900413713976,18.304319348042107
55676.228728728725,17.80631573347117,17.918037191872912,17.80814602277492,18.086472343311378,17.677549872346933,18.30312743876619
55676.35685685686,17.80478039137174,17.916489219820896,17.806816305430267,18.084823124792006,17.67614535543645,18.301992015817298
55676.484984984985,17.80329180224459,17.914986279978756,17.805538970071034,18.08321519401584,17.674790362219298,18.300912879999615
